place,title,time,pay,date
서울 동작구,할리스커피 장승배기역점,19:00~23:00,"시급 9,160원",4시간전
부산 중구,할리스커피 부산BIFF광장점,10:00~14:00,"시급 9,160원",4시간전
경기 의정부,할리스커피 의정부민락점,09:00~17:00,"시급 9,160원",4시간전
경기 화성시,할리스커피 화성융건릉점,13:00~17:00,"시급 9,160원",4시간전
서울 종로구,할리스커피 종로5가점,시간협의,"월급 2,000,000원",4시간전
대구 북구,할리스커피 대구침산네거리점,08:30~17:30,"월급 1,950,000원",5시간전
서울 종로구,할리스커피 종로5가점,시간협의,"월급 2,000,000원",5시간전
서울 송파구,할리스커피 방이역점,16:00~21:00,"시급 9,160원",5시간전
경기 고양시,할리스커피 고양신원점,시간협의,"시급 9,160원",11시간전
서울 마포구,할리스커피 홍대입구역점,시간협의,"시급 9,160원",12시간전
전북 익산시,할리스커피 익산어양점,시간협의,"시급 9,160원",14시간전
광주 북구,할리스커피 광주문흥점,12:00~14:00,"시급 9,160원",14시간전
경기 고양시,할리스커피 고양신원점,시간협의,"시급 9,160원",16시간전
경기 고양시,할리스커피 고양신원점,시간협의,"시급 9,160원",16시간전
서울 영등포,할리스커피 여의도전경련회관점,14:00~20:00,"시급 9,160원",17시간전
서울 구로구,할리스커피 구로점,07:30~14:30,"시급 9,160원",01/16
경기 고양시,할리스커피 고양신원점,시간협의,"시급 9,160원",01/16
경기 성남시,할리스커피 분당수내엔타워점,11:00~14:30,"시급 9,160원",01/16
서울 전체,할리스커피 방이역점,시간협의,"월급 1,950,000원",01/16
충남 당진시,할리스커피 당진푸르지오점,09:00~22:00,"시급 9,200원",01/16
경기 고양시,할리스커피 고양신원점,시간협의,"시급 9,160원",01/16
세종 전체,할리스커피 세종가람DT점,시간협의,"월급 2,000,000원",01/16
서울 강동구,할리스커피 고덕그라시움후문점,시간협의,"시급 9,160원",01/15
서울 강동구,할리스커피 고덕그라시움후문점,시간협의,"월급 1,914,440원",01/15
서울 강남구,할리스커피 선릉샹제리제점,09:30~14:00,"시급 9,160원",01/15
강원 원주시,할리스커피 원주단계택지점,10:00~15:00,"시급 9,160원",01/15
전남 여수시,할리스커피 여수웅천점,15:30~22:30,"시급 9,160원",01/14
전남 여수시,할리스커피 여수웅천점,09:00~15:30,"시급 9,160원",01/14
인천 연수구,할리스커피 할리스에프엔비,17:00~22:00,"시급 9,160원",01/14
대구 수성구,할리스커피 대구수성네거리점,시간협의,"월급 2,000,000원",01/14
서울 영등포,할리스커피 여의도파이낸스점,17:30~21:30,"시급 9,160원",01/14
충북 청주시,할리스커피 충북오송점,07:30~12:00,"시급 9,160원",01/14
인천 남동구,할리스커피 간석오거리점,14:00~23:00,"시급 9,160원",01/14
서울 강북구,할리스커피 수유사거리점,08:30~10:30,"시급 9,160원",01/11
서울 송파구,할리스커피 가락시장역점,17:30~22:00,"시급 9,160원",01/11
대전 서구,할리스커피 대전만년점,12:00~20:00,"월급 2,000,000원",01/11
부산 연제구,할리스커피 부산연산점,시간협의,"시급 9,160원",01/11
서울 송파구,할리스커피 가락시장역점,17:30~22:00,"시급 9,160원",01/10
서울 서대문,할리스커피 할리스 서대문농협생명빌딩점,시간협의,"시급 9,500원",01/10
서울 노원구,할리스커피 수락산역점,19:00~23:30,"시급 9,160원",01/09
서울 송파구,할리스커피 가락시장역점,17:30~22:00,"시급 9,160원",01/09
인천 연수구,할리스커피 할리스에프엔비,17:00~22:00,"시급 9,160원",01/08
경기 수원시,할리스커피 수원팔달문점,10:00~22:00,"시급 9,160원",01/08
경기 수원시,할리스커피 수원구운점,시간협의,"월급 1,950,000원",01/08
서울 송파구,할리스커피 가락시장역점,17:30~22:00,"시급 9,160원",01/08
인천 남동구,할리스커피 간석오거리점,18:00~23:00,"시급 9,160원",01/07
서울 용산구,할리스커피 용산아이파크몰 영풍문고점,12:00~21:00,"시급 9,160원",01/07
