place,title,time,pay,date
경기 용인시,홍선생미술 경기-용인 수지지사,시간협의,"시급 18,750원",01/14
경기 성남시,홍선생미술 서울-위례지사,시간협의,"시급 18,750원",01/14
서울 강서구,홍선생미술 서울-강서지사,시간협의,"시급 18,750원",01/14
경북 김천시,홍선생미술 경북-김천지사,시간협의,"시급 18,750원",01/14
경기 화성시,홍선생미술 경기-화성-동탄2신도시지사,시간협의,"시급 18,750원",01/14
대구 달성군,홍선생미술 대구-달성지사,시간협의,"시급 18,750원",01/14
경기 용인시,홍선생미술 경기-용인 처인지사,시간협의,"시급 18,750원",01/14
서울 용산구,홍선생미술 서울-용산지사,시간협의,"시급 18,750원",01/14
서울 영등포,홍선생미술 서울-여의도영등포지사,시간협의,"시급 18,750원",01/14
경북 경주시,홍선생미술 경북-경주지사,시간협의,"시급 18,750원",01/14
충북 청주시,홍선생미술 충북-청주상당남구지사,시간협의,"시급 18,750원",01/14
인천 연수구,홍선생미술 인천-연수지사,시간협의,"시급 18,750원",01/14
충북 청주시,홍선생미술 충북-청주오창오송지사,시간협의,"시급 18,750원",01/14
