14:07:08
2022-01-18
7건
index,place,title,time,pay,date
1,서울 영등포,(주)캘리스코 타코벨,10:00~14:30,"시급 9,160원",28분전
2,서울 강남구,타코벨 역삼점,10:30~16:30,"시급 9,160원",6시간전
3,서울 강남구,타코벨 역삼점,10:30~16:30,"시급 9,160원",6시간전
4,서울 광진구,타코벨 건대스타시티점,17:00~23:00,"시급 9,160원",7시간전
5,서울 광진구,타코벨 건대스타시티점,17:00~23:00,"시급 9,160원",7시간전
6,서울 광진구,타코벨 건대스타시티점,17:00~23:00,"시급 9,160원",7시간전
7,서울 광진구,타코벨 건대스타시티점,17:00~23:00,"시급 9,160원",7시간전
